source_relative_path	image_relative_path	sha256	design_note
nouns_classified_1973/B04-CUL__Culinary/noun-1801__head-doughnut.png	B04-CUL__Culinary/aachat-forge-culinary-frosted-ring-sprinkle-porter.png	9313cd63debb009f9e40bb70237966d738899d52d0189efaf90b411c0e6a2b44	Pink frosted doughnut LCD halo with colorful sprinkles, orange porter tunic, cobalt cuffs, and blocky pink shoes.
nouns_classified_1973/B04-CUL__Culinary/noun-1815__head-cannedham.png	B04-CUL__Culinary/aachat-forge-culinary-salmon-blueband-tin-porter.png	30cb6f09ee2fb4887221f85230347a5d87ea4134933e6f14698a73b69661976a	Salmon-pink canned-ham tin porter with cobalt blue band, stepped winding key, dark-russet stacked body, and fully replaced integrated aachat LCD.
nouns_classified_1973/B04-CUL__Culinary/noun-1817__head-icepop-b.png	B04-CUL__Culinary/aachat-forge-culinary-mint-cream-berry-carrier.png	3eec025981a3b8f14a48210583faa8b50942b08aac71f4613b0167c9daba3699	Mint, vanilla-cream, and raspberry ice-pop carrier with a short wooden side stick, stepped melt details, compact dark-berry module body, and complete source-face replacement around the fixed aachat LCD.
nouns_classified_1973/B04-CUL__Culinary/noun-1821__head-pie.png	B04-CUL__Culinary/aachat-forge-culinary-raspberry-pie-trellis-porter.png	b08f8429af2d360b14375b0298b11d6c1f5b4c478617b17d9c9b6168a0acdba9	Berry-pie steward with a golden lattice-crust crown, raspberry finial, turquoise-coral wrapper collar, and black-cream trellis tunic rebuilt in one coarse square-module language around the fully face-replacing fixed aachat LCD.
nouns_classified_1973/B04-CUL__Culinary/noun-1824__head-cotton-candy.png	B04-CUL__Culinary/aachat-forge-culinary-pastel-floss-crown-porter.png	bcee2dd1f1b030ae4058f945c78030ba84109d8dbc4443b6cbe6f5ba581f4ff6	Pastel cotton-candy porter rebuilt in consistent coarse square modules; structural 1.65:1 aachat LCD fully replaces the source face; rainbow band and checker apron retain the source design language.
nouns_classified_1973/B04-CUL__Culinary/noun-1827__head-milk.png	B04-CUL__Culinary/aachat-forge-culinary-azure-straw-carton-tender.png	d64456930a536b41c4b1477bd1bf776ccf206a3f9ee53d3fd2e49ee0446c7173	Azure milk-carton tender with a red-white bent straw, pale-blue limbs, and black zigzag trim; the source face is fully replaced by the fixed aachat LCD.
nouns_classified_1973/B04-CUL__Culinary/noun-1829__head-peanut.png	B04-CUL__Culinary/aachat-forge-culinary-amber-peanut-stripe-keeper.png	07393220e4d956028847a1d448553bfa049fb0d6456bceb786dfa89c422b65a1	Warm amber peanut-shell modules structurally frame the LCD; dusty-rose and cream diagonal-stripe modulewear preserves the source motif.
nouns_classified_1973/B04-CUL__Culinary/noun-1833__head-icepop-b.png	B04-CUL__Culinary/aachat-forge-culinary-citrus-berry-twinpop-porter.png	b6594e5fc14dc67e5f98839928021498d78457f0cc40f96080d2043b9558ea0f	Split citrus-green and berry-magenta twin ice-pop porter with cream band, wooden stick, berry drip, plain wrapper body, and fully integrated fixed aachat LCD.
nouns_classified_1973/B04-CUL__Culinary/noun-1841__head-blueberry.png	B04-CUL__Culinary/aachat-forge-culinary-azure-blueberry-patch-scout.png	9b9b444c53e9c3f953c0cd324a2b8cc38fd9358b660a8ab4e4bcbaff10ac1a1e	Pale ice-blue blueberry scout with cobalt stepped crown, sparse magenta patches, and fixed frontal LCD.
nouns_classified_1973/B04-CUL__Culinary/noun-1847__head-coffeebean.png	B04-CUL__Culinary/aachat-forge-culinary-roasted-bean-magenta-barista.png	9c94eb39939b8a71937771cf09f97ece952ac49baa94363c41daebf0c65cab12	Reference-mode roasted coffee-bean barista with a central-groove bean shell, magenta side and wrist modules, cyan block tie, fixed square-eye LCD, and consistent coarse brown modules.
nouns_classified_1973/B04-CUL__Culinary/noun-1864__head-macaroni.png	B04-CUL__Culinary/aachat-forge-culinary-golden-macaroni-arch-keeper.png	32b2cc253f6324319655d7050e3be06da285b99c93105def9c38dd2446f5b7b5	Golden macaroni arch head shell with cream block body and restrained green belt; source face and text fully replaced by the fixed aachat LCD.
nouns_classified_1973/B04-CUL__Culinary/noun-1866__head-potato.png	B04-CUL__Culinary/aachat-forge-culinary-umber-potato-ivory-smock.png	76a9ee15642baf4a98a099b78ada252abf22b2af708c839127ed5c7aa71e57bb	Reference-mode Level 4 potato guardian with a stepped russet module head, integrated fixed LCD, ivory smock body, and generous full-body white margins.
nouns_classified_1973/B04-CUL__Culinary/noun-1872__head-pumpkin.png	B04-CUL__Culinary/aachat-forge-culinary-crimson-stem-aqua-apron.png	8207053fcb664faa884eed2d46d25eaba1971df04904cd8ca989255fcb960eda	Crimson stepped pumpkin shell with one olive stem and a pale icy-aqua apron; source face marks and torso glyph were removed and replaced by the fixed front-facing LCD in coarse square modules.
nouns_classified_1973/B04-CUL__Culinary/noun-1880__head-icepop-b.png	B04-CUL__Culinary/aachat-forge-culinary-mint-berry-split-pop.png	cef44c73361ce3987cb3e755c8ce4ab68d7a996e2c432714f92d4b73bb4093b7	Split mint-and-raspberry ice-pop head shell with cream cap, integrated wooden side tab, orange-cream modular body, and complete source-face replacement around the fixed aachat LCD.
nouns_classified_1973/B04-CUL__Culinary/noun-1891__head-hotdog.png	B04-CUL__Culinary/aachat-forge-culinary-scarlet-frank-goldchain-steward.png	682bc5ee40242a626402882e6eacf482d7004083d69329db5aac6be355dac9cd	Level 4 hotdog steward with a tan bun frame, scarlet sausage crest, mustard modules, black formal tunic, and geometric gold chain; original face fully replaced by the fixed aachat LCD.
nouns_classified_1973/B04-CUL__Culinary/noun-1897__head-cotton-candy.png	B04-CUL__Culinary/aachat-forge-culinary-blush-sugar-cloud-tender.png	2ac27efa02a91385aa41457fcbfd155977c3ccca0f36704c58f1f81af8c88438	Blush spun-sugar cloud with integrated fixed LCD, white confection stick, violet candy-dispenser torso, and colorful modular candy window.
nouns_classified_1973/B04-CUL__Culinary/noun-1898__head-ketchup.png	B04-CUL__Culinary/aachat-forge-culinary-scarlet-nozzle-apron-sentinel.png	697a47b9dfe32de4e49f9fab390d78a3e5742aab3973dec4bad757c6414f48c8	Stepped scarlet squeeze-nozzle bottle sentinel with charcoal apron torso, ivory legs, and fully integrated cobalt-glow LCD.
nouns_classified_1973/B04-CUL__Culinary/noun-1902__head-steak.png	B04-CUL__Culinary/aachat-forge-culinary-scarlet-tbone-bluecoat-steward.png	ce06db40cc8cf83eb7269fb8cde5e2ce07674389e31a64c941e8a76a1f942f34	Reference-mode Level 4 scarlet T-bone medallion head with ivory fat rim and pale bone seam framing a fully replaced fixed LCD, cobalt-blue coat body, and consistent coarse square 3D modules.
nouns_classified_1973/B04-CUL__Culinary/noun-1906__head-cheese.png	B04-CUL__Culinary/aachat-forge-culinary-golden-cheese-wedge-porter.png	96de62bbae8a6ff98455f66a259fbb093148db59c8beadea728af669a384f87e	Golden perforated cheese-wedge head shell, slim saffron modular uniform, magenta geometric accents, complete source-face replacement by the fixed aachat LCD, and consistent coarse square Level 4 modules.
nouns_classified_1973/B04-CUL__Culinary/noun-1910__head-cookie.png	B04-CUL__Culinary/aachat-forge-culinary-cocoa-chip-scarf-keeper.png	b4ade2025ecf76b09d9effccb002b5070b9bb30bca2b265429f9cd7320a69ae5	Reference-mode Level 4 cocoa-chip cookie scarf keeper with a stepped brown chip-studded head shell, raspberry modular tunic and scarf, cyan block limbs, and complete source-face replacement around the fixed aachat LCD.
nouns_classified_1973/B04-CUL__Culinary/noun-1914__head-beer.png	B04-CUL__Culinary/aachat-forge-culinary-amber-froth-barrel-porter.png	38622dbdcf7ea9d02108e052f7ad820c2bd84948793a906c00d993e6c9424b13	Reference-mode Level 4 amber beer-vessel porter with a stepped cream foam crown, warm amber modular mug shell, red banded barrel torso, compact limbs, and complete source-face replacement around the fixed aachat LCD.
nouns_classified_1973/B04-CUL__Culinary/noun-1920__head-banana.png	B04-CUL__Culinary/aachat-forge-culinary-golden-peel-tunic-bearer.png	c7bd955d965e9e81ae82f5cb0276d25991a79135586bd10bbf3cf4db85489c13	Golden banana-peel crown and outward peel silhouette, warm-beige block tunic, fully replaced fixed cobalt LCD, coarse square modules with generous full-body white margins.
nouns_classified_1973/B04-CUL__Culinary/noun-1922__head-blueberry.png	B04-CUL__Culinary/aachat-forge-culinary-cobalt-blueberry-buckle-rover.png	b3f47df157f77268a583e4394ccf19968a2e9ac6eb1eaa838417787c7c0bdf5b	Cobalt blueberry orb with indigo crown, crimson modular knit suit, white collar, and gold buckle; source face fully replaced by fixed LCD.
nouns_classified_1973/B04-CUL__Culinary/noun-1934__head-pumpkin.png	B04-CUL__Culinary/aachat-forge-culinary-scarlet-pumpkin-band-porter.png	5ee8b7892cfb236524d142797482975f0fafa0f9e0f360483b743b7eb0cf228f	Scarlet modular pumpkin-box porter with olive stem and hands, black waist band, slim legs, and complete fixed-LCD face replacement.
nouns_classified_1973/B04-CUL__Culinary/noun-1937__head-mustard.png	B04-CUL__Culinary/aachat-forge-culinary-golden-mustard-canister-warden.png	84be6b4e985bb24b4a7b77b00bd3b371d77e723c2a31119a70e87f50ac2f6fd4	Golden stepped mustard crown, olive canister body, restrained magenta service bands, matching modular condiment tray, and complete source-face replacement around the fixed aachat LCD.
nouns_classified_1973/B04-CUL__Culinary/noun-1942__head-nigiri.png	B04-CUL__Culinary/aachat-forge-culinary-salmon-rice-sash-keeper.png	bb33f2e1accd03b2d31784e7520eef384910e71f602ac0a5182d5228e79e22ae	Salmon-orange nigiri shell and ivory rice housing rebuilt in coarse square modules around the fixed LCD, with the source's warm orange outfit and simple golden sash retained as design anchors.
nouns_classified_1973/B04-CUL__Culinary/noun-1943__head-hotdog.png	B04-CUL__Culinary/aachat-forge-culinary-violet-frank-bottle-page.png	8fdff46a52f2af038bdf50e7151eddfe52b94006ed27806e4b7ec6514ed5bde3	Reference-mode Level 4 hot-dog page with a tall toasted bun and scarlet sausage crown, yellow mustard tiles, violet service tunic, integrated ivory squeeze-bottle chest panel, complete fixed-LCD face replacement, coarse square 3D modules, and generous full-body white margins.
nouns_classified_1973/B04-CUL__Culinary/noun-1949__head-steak.png	B04-CUL__Culinary/aachat-forge-culinary-crimson-marrow-grill-porter.png	2323faf885b6c95f27e7d44ade99f29fb43159deacc310c54f949c4a20184553	Level 4 Reference mode: crimson steak-slab grill porter with pale fat rim, top T-bone stripe, paprika apron, charcoal block limbs, and fully integrated fixed LCD.
nouns_classified_1973/B04-CUL__Culinary/noun-1953__head-chilli.png	B04-CUL__Culinary/aachat-forge-culinary-vermilion-chilli-blackband-guardian.png	7ec497e401991515c9c90f070cbd1a3aa980aa19bbbe2894721982fef8cb483a	Reference-mode Level 4 vermilion chilli guardian with a swept pepper crest, green stem, black modular bands, white shin accents, and complete source-face replacement by the fixed front-facing cobalt-glow LCD.
nouns_classified_1973/B05-MEC__Machine/noun-0005__head-chainsaw.png	B05-MEC__Machine/aachat-forge-machine-sawtooth-timber-engine.png	cf1bd3bac8b84013cd69dc16ab25af97b4805bf632e31ef43a83aae5119d0289	Legacy Level 4 pilot completed before the 1,969-image batch.
nouns_classified_1973/B05-MEC__Machine/noun-0011__head-cash-register.png	B05-MEC__Machine/aachat-forge-machine-rainbow-till-ledger-keeper.png	5413cf123d0d379def5bb16d55000df79f7b5ad26f36c7ffd904f177ad77e4ed	Reference-mode cash-register clerk with solid blue till crown, fixed single LCD, and coarse rainbow checker modules.
nouns_classified_1973/B05-MEC__Machine/noun-0014__head-camcorder.png	B05-MEC__Machine/aachat-forge-machine-citrine-viewfinder-checker-courier.png	c65eb76baa01babaaaf5960adc5b8eb03a1cfe2be335af16a4411e24aafd134f	Citrine-framed camcorder courier with charcoal side optics and a magenta-cyan checker module jacket; original face fully replaced by the fixed aachat LCD.
nouns_classified_1973/B05-MEC__Machine/noun-0018__head-calculator.png	B05-MEC__Machine/aachat-forge-machine-ivory-keypad-blueframe-clerk.png	3f378ea9bd26675765001c423bff44c702137f0e3492f0b466cc487464ca49f2	Reference-mode Level 4 calculator clerk with warm-ivory keypad torso, red and green accent keys, cobalt-violet block chassis, and complete fixed-LCD face replacement.
nouns_classified_1973/B05-MEC__Machine/noun-0021__head-fan.png	B05-MEC__Machine/aachat-forge-machine-scarlet-rotor-pedestal.png	45f2e20e7df6353a330e2995f5b05f5fcdd6379019757b70047aedb19f693752	Scarlet rotor-pedestal attendant with a porcelain-white stepped fan shroud, graphite rotor geometry, amber control accent, and fully replaced fixed aachat LCD.
nouns_classified_1973/B05-MEC__Machine/noun-0025__head-taxi.png	B05-MEC__Machine/aachat-forge-machine-amber-roof-cab-runner.png	ceb231878187674a1df107025c5603898a1689bf3cdc06d5eff8b033e24c585a	Reference-mode taxi runner with an amber cab-roof shell, azure glazing, green belt, orange lower body, fixed LCD, and coarse square modules.
nouns_classified_1973/B05-MEC__Machine/noun-0030__head-laptop.png	B05-MEC__Machine/aachat-forge-machine-violet-keyboard-signal-bearer.png	e03bbc8e6488ee98af6a19fda78b6087f71cb3d73c01d21fa831c68d0f50f7f1	Graphite laptop-shell signal bearer with keyboard ridge, violet coarse-module body, amber pixel-burst motif, and the original face fully replaced by the fixed aachat LCD.
nouns_classified_1973/B05-MEC__Machine/noun-0032__head-skilift.png	B05-MEC__Machine/aachat-forge-machine-scarlet-cable-cabin-porter.png	f46fcca7ed2d80e6810ed680a2c0ff84dd97766726dead472be76bcd297ed7cb	Scarlet gondola-cabin head with a compact overhead cable grip, cream trim, olive-brown ribbed porter body, fixed aachat LCD, coarse square 3D modules, and generous full-body white margins.
nouns_classified_1973/B05-MEC__Machine/noun-0037__head-washingmachine.png	B05-MEC__Machine/aachat-forge-machine-lime-drum-spotted-launderer.png	f65e86a2cbfa16a87d754c92e9f43856ed6902ce9974d408472064feae261e86	Pale cabinet-headed laundry character with lime controls, orange spotted block tunic, integrated hose prop, and complete fixed aachat LCD face replacement.
nouns_classified_1973/B05-MEC__Machine/noun-0073__head-rangefinder.png	B05-MEC__Machine/aachat-forge-machine-scarlet-sightline-surveyor.png	d2a557b6c26dee86e1cf35b221b87e877f7104ee0e9b2ad9cafd4888623d0bc9	Broad cool-gray rangefinder housing with calibrated cobalt-scarlet torso bands and a structurally integrated fixed aachat LCD.
nouns_classified_1973/B05-MEC__Machine/noun-0077__head-calculator.png	B05-MEC__Machine/aachat-forge-machine-ivory-keypad-spectrum-clerk.png	319042853c0a5a694e61d312dea50409620d4e9133cd30391890a5d673a6d12d	Ivory calculator shell rebuilt around the fixed cobalt LCD, with emerald keypad tiles, checkerboard vest, spectrum bands, coarse square modules, and complete full-body white-background framing.
nouns_classified_1973/B05-MEC__Machine/noun-0083__head-toaster.png	B05-MEC__Machine/aachat-forge-machine-copper-slot-steward.png	69a1a7a85534b5e5d13742be96e9f837ba049d1d32dcf6bcd7534206a8323406	Warm beige toaster shell, copper twin-slot crown, charcoal side lever, plain service torso, and sturdy modular limbs rebuilt around the fixed aachat LCD.
nouns_classified_1973/B05-MEC__Machine/noun-0087__head-mixer.png	B05-MEC__Machine/aachat-forge-machine-magenta-console-mixer.png	dba7528f8b645cfd3f6a81e8b85f0522b3b6772f41d63203e60e5f214c9a7f5c	Reference-mode magenta mixer-console worker with crown indicators and side control bank; original face fully replaced by the fixed aachat LCD in coarse square 3D modules.
nouns_classified_1973/B05-MEC__Machine/noun-0089__head-console-handheld.png	B05-MEC__Machine/aachat-forge-machine-olive-screen-brick-porter.png	23aff406dad72e1c27a607fd7f9e5f6cf200c107bd77b1b451d8fa36449d02cf	Olive handheld-console porter with cream controls, coral buttons, rust-red brick chassis, fixed frontal cobalt-glow LCD, and coarse square Level 4 modules.
nouns_classified_1973/B05-MEC__Machine/noun-0118__head-skilift.png	B05-MEC__Machine/aachat-forge-machine-carmine-gondola-track-tender.png	59a7e5d5978f549da78cfd26f3cf28ec29b47ec3be59629008f20e89f5905a54	Scarlet gondola cabin with cobalt side panels, yellow-ivory lattice limbs, and an integrated black overhead track crest, rebuilt in consistent coarse square modules around the fixed aachat LCD.
nouns_classified_1973/B05-MEC__Machine/noun-0123__head-crt-bsod.png	B05-MEC__Machine/aachat-forge-machine-cobalt-crash-console-walker.png	4177a8ec3a6a49551a78fb264b8fe92accc31e07d74f92b67b3eedac79e1b71e	Ivory stepped CRT cabinet with a cobalt crash-console LCD, amber chassis bands, side ventilation fins, sparse red diagnostic blocks, and complete source-face replacement around the fixed aachat LCD.
